student_id,amount,course,timestamp,item_id,order_id,family,line,list_price,discount_pct,flag_low_amount,flag_high_amount,flag_same_course_twice
521,6450.0,К ВУЗу,2026-08-12 14:21:51,239,180,К ВУЗу,Другое,6950.0,0.072,False,False,False
586,8745.0,Аналитика старт,2026-08-12 17:45:53,240,181,Аналитика,СТАРТ,8950.0,0.023,False,False,False
170,6000.0,ML старт,2026-08-12 17:51:00,241,182,ML,СТАРТ,8950.0,0.33,False,False,False
348,6950.0,К ВУЗу,2026-08-12 19:17:21,242,183,К ВУЗу,Другое,6950.0,0.0,False,False,False
364,8475.0,Аналитика про,2026-08-13 00:01:02,243,184,Аналитика,ПРО,8950.0,0.053,False,False,False
66,8745.0,Алгоритмы старт,2026-08-13 05:36:55,244,185,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
426,6000.0,ML старт,2026-08-13 09:26:22,245,186,ML,СТАРТ,8950.0,0.33,False,False,False
342,9950.0,Теория вероятностей,2026-08-13 09:48:34,246,187,Математика,Другое,9950.0,0.0,False,False,False
275,8745.0,Алгоритмы старт,2026-08-13 09:51:23,247,188,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
132,8745.0,Аналитика про,2026-08-13 11:39:13,248,189,Аналитика,ПРО,8950.0,0.023,False,False,False
175,9950.0,Теория вероятностей,2026-08-13 16:14:01,249,190,Математика,Другое,9950.0,0.0,False,False,False
153,5750.0,Алгоритмы,2026-08-13 18:30:59,250,191,Алгоритмы,Другое,8950.0,0.358,False,False,False
208,6450.0,К ВУЗу,2026-08-13 19:25:17,251,192,К ВУЗу,Другое,6950.0,0.072,False,False,False
79,9950.0,Теория вероятностей,2026-08-14 04:09:52,252,193,Математика,Другое,9950.0,0.0,False,False,False
229,9950.0,Теория вероятностей,2026-08-14 04:19:44,253,194,Математика,Другое,9950.0,0.0,False,False,False
474,6950.0,К ВУЗу,2026-08-14 07:16:32,254,195,К ВУЗу,Другое,6950.0,0.0,False,False,False
45,5750.0,Алгоритмы,2026-08-14 10:04:52,255,196,Алгоритмы,Другое,8950.0,0.358,False,False,False
442,6950.0,К ВУЗу,2026-08-14 11:21:45,256,197,К ВУЗу,Другое,6950.0,0.0,False,False,False
316,4495.0,АВ тестам,2026-08-14 12:59:02,257,198,Аналитика,Другое,8950.0,0.498,False,False,False
448,8475.0,ML про,2026-08-14 14:23:30,258,199,ML,ПРО,8950.0,0.053,False,False,False
448,8475.0,ML старт,2026-08-14 14:23:30,259,199,ML,СТАРТ,8950.0,0.053,False,False,False
391,8745.0,Алгоритмы старт,2026-08-14 18:55:11,260,200,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
420,6950.0,К ВУЗу,2026-08-14 20:17:00,261,201,К ВУЗу,Другое,6950.0,0.0,False,False,False
276,2875.0,ML старт,2026-08-15 12:43:23,262,202,ML,СТАРТ,8950.0,0.679,False,False,False
276,2875.0,Алгоритмы старт,2026-08-15 12:43:23,263,202,Алгоритмы,СТАРТ,8950.0,0.679,False,False,False
162,6950.0,К ВУЗу,2026-08-15 12:51:04,264,203,К ВУЗу,Другое,6950.0,0.0,False,False,False
130,9950.0,Алгоритмы,2026-08-15 14:59:16,265,204,Алгоритмы,Другое,8950.0,-0.112,False,False,False
482,8475.0,ML старт,2026-08-15 16:30:16,266,205,ML,СТАРТ,8950.0,0.053,False,False,False
482,8475.0,Алгоритмы,2026-08-15 16:30:16,267,205,Алгоритмы,Другое,8950.0,0.053,False,False,False
484,8745.0,Аналитика старт,2026-08-15 19:17:47,268,206,Аналитика,СТАРТ,8950.0,0.023,False,False,False
564,8745.0,Аналитика старт,2026-08-16 04:38:14,269,207,Аналитика,СТАРТ,8950.0,0.023,False,False,False
479,8745.0,Аналитика старт,2026-08-16 09:40:02,270,208,Аналитика,СТАРТ,8950.0,0.023,False,False,False
441,8745.0,Алгоритмы старт,2026-08-16 09:40:30,271,209,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
133,4950.0,Аналитика про,2026-08-16 09:59:37,272,210,Аналитика,ПРО,8950.0,0.447,False,False,False
133,4950.0,Аналитика старт,2026-08-16 09:59:37,273,210,Аналитика,СТАРТ,8950.0,0.447,False,False,False
143,6950.0,К ВУЗу,2026-08-16 13:21:36,274,211,К ВУЗу,Другое,6950.0,0.0,False,False,False
361,8745.0,ML старт,2026-08-17 10:53:42,275,212,ML,СТАРТ,8950.0,0.023,False,False,False
361,8745.0,Алгоритмы старт,2026-08-17 10:53:42,276,212,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
522,6950.0,К ВУЗу,2026-08-17 16:24:17,277,213,К ВУЗу,Другое,6950.0,0.0,False,False,False
562,8745.0,ML старт,2026-08-17 22:34:23,278,214,ML,СТАРТ,8950.0,0.023,False,False,False
346,8745.0,ML старт,2026-08-18 10:15:05,279,215,ML,СТАРТ,8950.0,0.023,False,False,False
477,9450.0,Линейная алгебра,2026-08-18 15:06:11,280,216,Математика,Другое,9950.0,0.05,False,False,False
603,8745.0,Аналитика старт,2026-08-18 16:34:39,281,217,Аналитика,СТАРТ,8950.0,0.023,False,False,False
75,8475.0,Аналитика про,2026-08-18 18:53:33,282,218,Аналитика,ПРО,8950.0,0.053,False,False,False
75,8475.0,Аналитика старт,2026-08-18 18:53:33,283,218,Аналитика,СТАРТ,8950.0,0.053,False,False,False
70,8475.0,Аналитика старт,2026-08-18 19:10:04,284,219,Аналитика,СТАРТ,8950.0,0.053,False,False,False
413,8745.0,Аналитика старт,2026-08-18 19:40:47,285,220,Аналитика,СТАРТ,8950.0,0.023,False,False,False
468,9450.0,Линейная алгебра,2026-08-19 07:10:12,286,221,Математика,Другое,9950.0,0.05,False,False,False
287,6950.0,Data Science,2026-08-19 07:46:07,287,222,Data,Другое,6950.0,0.0,False,False,False
575,8245.0,Алгоритмы старт,2026-08-19 09:21:46,288,223,Алгоритмы,СТАРТ,8950.0,0.079,False,False,False
575,8245.0,Аналитика про,2026-08-19 09:21:46,289,223,Аналитика,ПРО,8950.0,0.079,False,False,False
575,8245.0,Аналитика старт,2026-08-19 09:21:46,290,223,Аналитика,СТАРТ,8950.0,0.079,False,False,False
386,7000.0,Backend про,2026-08-19 13:53:46,291,224,Backend,ПРО,8950.0,0.218,False,False,False
592,8245.0,Алгоритмы старт,2026-08-19 20:38:02,292,225,Алгоритмы,СТАРТ,8950.0,0.079,False,False,False
351,9450.0,Линейная алгебра,2026-08-20 11:12:25,293,226,Математика,Другое,9950.0,0.05,False,False,False
392,8745.0,Аналитика старт,2026-08-20 13:14:17,294,227,Аналитика,СТАРТ,8950.0,0.023,False,False,False
501,8745.0,ML старт,2026-08-20 14:06:32,295,228,ML,СТАРТ,8950.0,0.023,False,False,False
492,9950.0,Теория вероятностей,2026-08-20 14:21:52,296,229,Математика,Другое,9950.0,0.0,False,False,False
146,6950.0,К ВУЗу,2026-08-20 16:27:30,297,230,К ВУЗу,Другое,6950.0,0.0,False,False,False
101,8745.0,Алгоритмы старт,2026-08-20 17:34:00,298,231,Алгоритмы,СТАРТ,8950.0,0.023,False,False,False
199,9950.0,Мат анализ,2026-08-21 09:02:18,299,232,Математика,Другое,9950.0,0.0,False,False,False
578,8245.0,Аналитика про,2026-08-21 12:29:55,300,233,Аналитика,ПРО,8950.0,0.079,False,False,False
92,9950.0,Линейная алгебра,2026-08-21 15:14:39,301,234,Математика,Другое,9950.0,0.0,False,False,False
69,6950.0,К ВУЗу,2026-08-22 04:22:43,302,235,К ВУЗу,Другое,6950.0,0.0,False,False,False
437,8950.0,AI агенты,2026-08-22 08:23:59,303,236,AI агенты,ПРО,8950.0,0.0,False,False,True
218,8475.0,Backend про,2026-08-22 09:03:23,304,237,Backend,ПРО,8950.0,0.053,False,False,False
218,8475.0,Алгоритмы про,2026-08-22 09:03:23,305,237,Алгоритмы,ПРО,8950.0,0.053,False,False,False
156,7475.0,Алгоритмы про,2026-08-22 10:54:14,306,238,Алгоритмы,ПРО,8950.0,0.165,False,False,False
156,7475.0,Алгоритмы старт,2026-08-22 10:54:14,307,238,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
211,7475.0,AI агенты,2026-08-22 11:08:24,308,239,AI агенты,ПРО,8950.0,0.165,False,False,False
211,7475.0,ML про,2026-08-22 11:08:24,309,239,ML,ПРО,8950.0,0.165,False,False,False
370,5750.0,Backend про,2026-08-22 11:14:12,310,240,Backend,ПРО,8950.0,0.358,False,False,False
277,5750.0,Backend про,2026-08-22 11:24:53,311,241,Backend,ПРО,8950.0,0.358,False,False,False
293,8950.0,Backend про,2026-08-22 11:35:35,312,242,Backend,ПРО,8950.0,0.0,False,False,False
353,8950.0,Аналитика старт,2026-08-22 11:39:22,313,243,Аналитика,СТАРТ,8950.0,0.0,False,False,False
458,8450.0,Backend про,2026-08-22 11:58:37,314,244,Backend,ПРО,8950.0,0.056,False,False,False
87,7475.0,Алгоритмы про,2026-08-22 13:23:20,315,245,Алгоритмы,ПРО,8950.0,0.165,False,False,False
248,7475.0,ML про,2026-08-22 13:43:42,316,246,ML,ПРО,8950.0,0.165,False,False,False
496,8950.0,ML старт,2026-08-22 15:01:37,317,247,ML,СТАРТ,8950.0,0.0,False,False,False
372,7450.0,AI агенты,2026-08-22 15:11:44,318,248,AI агенты,ПРО,8950.0,0.168,False,False,False
525,8950.0,Аналитика старт,2026-08-22 15:39:49,319,249,Аналитика,СТАРТ,8950.0,0.0,False,False,False
600,7450.0,AI агенты,2026-08-22 15:48:13,320,250,AI агенты,ПРО,8950.0,0.168,False,False,False
485,8450.0,Аналитика про,2026-08-22 16:02:00,321,251,Аналитика,ПРО,8950.0,0.056,False,False,False
5,5750.0,ML про,2026-08-22 16:19:00,322,252,ML,ПРО,8950.0,0.358,False,False,False
595,7475.0,AI агенты,2026-08-22 16:55:59,323,253,AI агенты,ПРО,8950.0,0.165,False,False,False
595,7475.0,ML про,2026-08-22 16:55:59,324,253,ML,ПРО,8950.0,0.165,False,False,False
17,9950.0,Алгоритмы,2026-08-22 17:01:20,325,254,Алгоритмы,Другое,8950.0,-0.112,False,False,False
297,8450.0,Алгоритмы,2026-08-22 17:26:07,326,255,Алгоритмы,Другое,8950.0,0.056,False,False,False
240,6450.0,Алгоритмы про,2026-08-22 18:00:15,327,256,Алгоритмы,ПРО,8950.0,0.279,False,False,False
373,7475.0,Алгоритмы про,2026-08-22 18:58:36,328,257,Алгоритмы,ПРО,8950.0,0.165,False,False,False
373,7475.0,Алгоритмы старт,2026-08-22 18:58:36,329,257,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
220,9950.0,Линейная алгебра,2026-08-22 19:19:35,330,258,Математика,Другое,9950.0,0.0,False,False,False
200,7475.0,Аналитика про,2026-08-22 19:40:16,331,259,Аналитика,ПРО,8950.0,0.165,False,False,False
200,7475.0,Аналитика старт,2026-08-22 19:40:16,332,259,Аналитика,СТАРТ,8950.0,0.165,False,False,False
263,8950.0,ML про,2026-08-22 19:53:10,333,260,ML,ПРО,8950.0,0.0,False,False,False
559,8450.0,Алгоритмы,2026-08-23 04:11:37,334,261,Алгоритмы,Другое,8950.0,0.056,False,False,False
338,7475.0,Аналитика про,2026-08-23 06:47:37,335,262,Аналитика,ПРО,8950.0,0.165,False,False,False
338,7475.0,Аналитика старт,2026-08-23 06:47:37,336,262,Аналитика,СТАРТ,8950.0,0.165,False,False,False
209,8950.0,Backend про,2026-08-23 06:58:29,337,263,Backend,ПРО,8950.0,0.0,False,False,False
221,7475.0,Аналитика про,2026-08-23 07:41:37,338,264,Аналитика,ПРО,8950.0,0.165,False,False,False
221,7475.0,Аналитика старт,2026-08-23 07:41:37,339,264,Аналитика,СТАРТ,8950.0,0.165,False,False,False
118,8450.0,Backend про,2026-08-23 08:24:45,340,265,Backend,ПРО,8950.0,0.056,False,False,False
514,8950.0,ML старт,2026-08-23 09:48:08,341,266,ML,СТАРТ,8950.0,0.0,False,False,False
312,7475.0,Аналитика про,2026-08-23 09:59:13,342,267,Аналитика,ПРО,8950.0,0.165,False,False,False
30,8950.0,ML про,2026-08-23 10:06:51,343,268,ML,ПРО,8950.0,0.0,False,False,False
581,8950.0,ML про,2026-08-23 11:19:47,344,269,ML,ПРО,8950.0,0.0,False,False,False
341,8950.0,ML про,2026-08-23 11:59:04,345,270,ML,ПРО,8950.0,0.0,False,False,False
237,8950.0,AI агенты,2026-08-23 13:29:45,346,271,AI агенты,ПРО,8950.0,0.0,False,False,False
447,8450.0,Backend про,2026-08-23 13:46:56,347,272,Backend,ПРО,8950.0,0.056,False,False,False
98,7475.0,Аналитика про,2026-08-23 14:14:48,348,273,Аналитика,ПРО,8950.0,0.165,False,False,False
98,7475.0,Аналитика старт,2026-08-23 14:14:48,349,273,Аналитика,СТАРТ,8950.0,0.165,False,False,False
580,8950.0,AI агенты,2026-08-23 14:38:29,350,274,AI агенты,ПРО,8950.0,0.0,False,False,False
71,8450.0,Алгоритмы,2026-08-23 14:57:08,351,275,Алгоритмы,Другое,8950.0,0.056,False,False,False
436,8450.0,Алгоритмы про,2026-08-23 15:04:52,352,276,Алгоритмы,ПРО,8950.0,0.056,False,False,False
229,8450.0,AI агенты,2026-08-23 15:38:51,353,277,AI агенты,ПРО,8950.0,0.056,False,False,False
307,8450.0,Аналитика про,2026-08-23 15:39:57,354,278,Аналитика,ПРО,8950.0,0.056,False,False,False
235,8450.0,AI агенты,2026-08-23 16:04:24,355,279,AI агенты,ПРО,8950.0,0.056,False,False,False
430,8000.0,К ВУЗу,2026-08-23 16:17:56,356,280,К ВУЗу,Другое,6950.0,-0.151,False,False,True
172,8950.0,AI агенты,2026-08-23 16:29:57,357,281,AI агенты,ПРО,8950.0,0.0,False,False,False
315,7475.0,AI агенты,2026-08-23 16:40:25,358,282,AI агенты,ПРО,8950.0,0.165,False,False,False
315,7475.0,Backend про,2026-08-23 16:40:25,359,282,Backend,ПРО,8950.0,0.165,False,False,False
149,8950.0,ML про,2026-08-23 16:50:14,360,283,ML,ПРО,8950.0,0.0,False,False,False
290,7475.0,Аналитика старт,2026-08-23 16:53:02,361,284,Аналитика,СТАРТ,8950.0,0.165,False,False,False
557,8950.0,ML про,2026-08-23 16:56:11,362,285,ML,ПРО,8950.0,0.0,False,False,False
513,6975.0,AI агенты,2026-08-23 17:34:10,363,286,AI агенты,ПРО,8950.0,0.221,False,False,False
513,6975.0,Алгоритмы про,2026-08-23 17:34:10,364,286,Алгоритмы,ПРО,8950.0,0.221,False,False,False
424,7475.0,AI агенты,2026-08-23 17:45:31,365,287,AI агенты,ПРО,8950.0,0.165,False,False,False
424,7475.0,Аналитика про,2026-08-23 17:45:31,366,287,Аналитика,ПРО,8950.0,0.165,False,False,False
216,7475.0,AI агенты,2026-08-23 18:13:18,367,288,AI агенты,ПРО,8950.0,0.165,False,False,False
367,8245.0,Аналитика старт,2026-08-23 18:18:15,368,289,Аналитика,СТАРТ,8950.0,0.079,False,False,False
542,8950.0,Backend старт,2026-08-23 18:26:56,369,290,Backend,СТАРТ,8950.0,0.0,False,False,False
107,6975.0,AI агенты,2026-08-23 18:28:17,370,291,AI агенты,ПРО,8950.0,0.221,False,False,False
107,6975.0,Аналитика про,2026-08-23 18:28:17,371,291,Аналитика,ПРО,8950.0,0.221,False,False,False
298,6975.0,Аналитика про,2026-08-23 18:48:14,372,292,Аналитика,ПРО,8950.0,0.221,False,False,False
95,7475.0,AI агенты,2026-08-23 19:08:11,373,293,AI агенты,ПРО,8950.0,0.165,False,False,False
95,7475.0,Аналитика про,2026-08-23 19:08:11,374,293,Аналитика,ПРО,8950.0,0.165,False,False,False
203,7475.0,AI агенты,2026-08-23 20:42:20,375,294,AI агенты,ПРО,8950.0,0.165,False,False,False
203,7475.0,Аналитика про,2026-08-23 20:42:20,376,294,Аналитика,ПРО,8950.0,0.165,False,False,False
539,8950.0,AI агенты,2026-08-23 20:55:41,377,295,AI агенты,ПРО,8950.0,0.0,False,False,False
257,8450.0,Backend про,2026-08-23 20:56:06,378,296,Backend,ПРО,8950.0,0.056,False,False,False
360,8950.0,AI агенты,2026-08-23 20:57:22,379,297,AI агенты,ПРО,8950.0,0.0,False,False,False
213,8950.0,Аналитика про,2026-08-23 20:58:38,380,298,Аналитика,ПРО,8950.0,0.0,False,False,False
104,7475.0,AI агенты,2026-08-23 21:00:30,381,299,AI агенты,ПРО,8950.0,0.165,False,False,False
104,7475.0,ML про,2026-08-23 21:00:30,382,299,ML,ПРО,8950.0,0.165,False,False,False
91,8950.0,ML старт,2026-08-24 00:44:40,383,300,ML,СТАРТ,8950.0,0.0,False,False,False
357,9950.0,Теория вероятностей,2026-08-24 02:46:33,384,301,Математика,Другое,9950.0,0.0,False,False,False
440,7475.0,ML про,2026-08-24 03:20:05,385,302,ML,ПРО,8950.0,0.165,False,False,False
215,6975.0,Алгоритмы про,2026-08-24 03:22:36,386,303,Алгоритмы,ПРО,8950.0,0.221,False,False,False
549,8222.5,AI агенты,2026-08-24 05:25:17,387,304,AI агенты,ПРО,8950.0,0.081,False,False,False
549,8222.5,Backend про,2026-08-24 05:25:17,388,304,Backend,ПРО,8950.0,0.081,False,False,False
425,8503.0,AI агенты,2026-08-24 07:03:39,389,305,AI агенты,ПРО,8950.0,0.05,False,False,False
489,8850.0,ML старт,2026-08-24 08:47:25,390,306,ML,СТАРТ,8950.0,0.011,False,False,False
243,8950.0,AI агенты,2026-08-24 10:40:35,391,307,AI агенты,ПРО,8950.0,0.0,False,False,False
268,8950.0,AI агенты,2026-08-24 12:52:49,392,308,AI агенты,ПРО,8950.0,0.0,False,False,False
529,7475.0,Алгоритмы про,2026-08-24 13:11:03,393,309,Алгоритмы,ПРО,8950.0,0.165,False,False,False
529,7475.0,Алгоритмы старт,2026-08-24 13:11:03,394,309,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
368,8950.0,Аналитика про,2026-08-24 14:21:10,395,310,Аналитика,ПРО,8950.0,0.0,False,False,False
141,7475.0,Алгоритмы старт,2026-08-24 14:48:12,396,311,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
192,7475.0,AI агенты,2026-08-24 15:05:04,397,312,AI агенты,ПРО,8950.0,0.165,False,False,False
192,7475.0,ML про,2026-08-24 15:05:04,398,312,ML,ПРО,8950.0,0.165,False,False,False
475,9950.0,Линейная алгебра,2026-08-24 15:16:31,399,313,Математика,Другое,9950.0,0.0,False,False,False
85,8950.0,Аналитика про,2026-08-24 15:57:32,400,314,Аналитика,ПРО,8950.0,0.0,False,False,False
194,8950.0,Алгоритмы старт,2026-08-24 16:25:21,401,315,Алгоритмы,СТАРТ,8950.0,0.0,False,False,False
111,8950.0,Аналитика про,2026-08-24 16:49:26,402,316,Аналитика,ПРО,8950.0,0.0,False,False,False
299,8950.0,Аналитика про,2026-08-24 16:58:19,403,317,Аналитика,ПРО,8950.0,0.0,False,False,False
201,6950.0,Data Science,2026-08-24 17:28:20,404,318,Data,Другое,6950.0,0.0,False,False,False
263,6000.0,AI агенты,2026-08-25 03:19:38,405,319,AI агенты,ПРО,8950.0,0.33,False,False,False
583,8950.0,AI агенты,2026-08-25 04:27:38,406,320,AI агенты,ПРО,8950.0,0.0,False,False,False
168,7475.0,AI агенты,2026-08-25 06:26:04,407,321,AI агенты,ПРО,8950.0,0.165,False,False,False
168,7475.0,ML про,2026-08-25 06:26:04,408,321,ML,ПРО,8950.0,0.165,False,False,False
165,8450.0,Аналитика про,2026-08-25 07:21:38,409,322,Аналитика,ПРО,8950.0,0.056,False,False,False
455,8950.0,Backend старт,2026-08-25 07:53:50,410,323,Backend,СТАРТ,8950.0,0.0,False,False,False
148,7475.0,AI агенты,2026-08-25 09:49:25,411,324,AI агенты,ПРО,8950.0,0.165,False,False,False
116,7475.0,АВ тестам,2026-08-25 10:01:02,412,325,Аналитика,Другое,8950.0,0.165,False,False,False
116,7475.0,Аналитика про,2026-08-25 10:01:02,413,325,Аналитика,ПРО,8950.0,0.165,False,False,False
121,8950.0,AI агенты,2026-08-25 11:38:56,414,326,AI агенты,ПРО,8950.0,0.0,False,False,False
138,5750.0,ML про,2026-08-25 12:39:08,415,327,ML,ПРО,8950.0,0.358,False,False,False
463,8950.0,ML про,2026-08-25 13:16:31,416,328,ML,ПРО,8950.0,0.0,False,False,False
560,8950.0,AI агенты,2026-08-25 14:09:51,417,329,AI агенты,ПРО,8950.0,0.0,False,False,False
140,8450.0,Аналитика старт,2026-08-25 16:01:50,418,330,Аналитика,СТАРТ,8950.0,0.056,False,False,False
202,7475.0,AI агенты,2026-08-25 19:24:14,419,331,AI агенты,ПРО,8950.0,0.165,False,False,False
202,7475.0,Backend про,2026-08-25 19:24:14,420,331,Backend,ПРО,8950.0,0.165,False,False,False
452,8450.0,AI агенты,2026-08-25 21:09:34,421,332,AI агенты,ПРО,8950.0,0.056,False,False,False
269,7475.0,Backend про,2026-08-25 22:26:03,422,333,Backend,ПРО,8950.0,0.165,False,False,False
163,8450.0,AI агенты,2026-08-26 01:23:32,423,334,AI агенты,ПРО,8950.0,0.056,False,False,False
418,7475.0,Backend про,2026-08-26 04:03:43,424,335,Backend,ПРО,8950.0,0.165,False,False,False
418,7475.0,Backend старт,2026-08-26 04:03:43,425,335,Backend,СТАРТ,8950.0,0.165,False,False,False
552,7475.0,Аналитика про,2026-08-26 04:37:12,426,336,Аналитика,ПРО,8950.0,0.165,False,False,False
605,8950.0,Алгоритмы про,2026-08-26 07:26:53,427,337,Алгоритмы,ПРО,8950.0,0.0,False,False,False
178,8950.0,AI агенты,2026-08-26 09:15:13,428,338,AI агенты,ПРО,8950.0,0.0,False,False,False
599,8950.0,Аналитика старт,2026-08-26 12:25:10,429,339,Аналитика,СТАРТ,8950.0,0.0,False,False,False
466,8950.0,ML про,2026-08-26 13:56:39,430,340,ML,ПРО,8950.0,0.0,False,False,False
255,8950.0,ML старт,2026-08-26 14:52:53,431,341,ML,СТАРТ,8950.0,0.0,False,False,False
587,8450.0,AI агенты,2026-08-26 21:47:21,432,342,AI агенты,ПРО,8950.0,0.056,False,False,False
136,7475.0,AI агенты,2026-08-27 08:57:04,433,343,AI агенты,ПРО,8950.0,0.165,False,False,False
136,7475.0,Backend про,2026-08-27 08:57:04,434,343,Backend,ПРО,8950.0,0.165,False,False,False
506,8950.0,AI агенты,2026-08-27 12:29:06,435,344,AI агенты,ПРО,8950.0,0.0,False,False,False
526,8950.0,AI агенты,2026-08-27 13:32:56,436,345,AI агенты,ПРО,8950.0,0.0,False,False,False
185,6975.0,AI агенты,2026-08-27 14:36:47,437,346,AI агенты,ПРО,8950.0,0.221,False,False,False
185,6975.0,ML про,2026-08-27 14:36:47,438,346,ML,ПРО,8950.0,0.221,False,False,False
568,7475.0,ML старт,2026-08-27 15:10:07,439,347,ML,СТАРТ,8950.0,0.165,False,False,False
568,7475.0,Аналитика про,2026-08-27 15:10:07,440,347,Аналитика,ПРО,8950.0,0.165,False,False,False
191,7462.5,AI агенты,2026-08-27 15:11:14,441,348,AI агенты,ПРО,8950.0,0.166,False,False,False
191,7462.5,Алгоритмы,2026-08-27 15:11:14,442,348,Алгоритмы,Другое,8950.0,0.166,False,False,False
191,7462.5,Мат анализ,2026-08-27 15:11:14,443,348,Математика,Другое,9950.0,0.25,False,False,False
191,7462.5,Теория вероятностей,2026-08-27 15:11:14,444,348,Математика,Другое,9950.0,0.25,False,False,False
39,9950.0,Мат анализ,2026-08-27 17:02:28,445,349,Математика,Другое,9950.0,0.0,False,False,False
61,6975.0,ML про,2026-08-27 19:44:33,446,350,ML,ПРО,8950.0,0.221,False,False,False
61,6975.0,ML старт,2026-08-27 19:44:33,447,350,ML,СТАРТ,8950.0,0.221,False,False,False
11,6975.0,ML старт,2026-08-27 20:09:27,448,351,ML,СТАРТ,8950.0,0.221,False,False,False
122,7475.0,ML про,2026-08-27 20:55:44,449,352,ML,ПРО,8950.0,0.165,False,False,False
122,7475.0,ML старт,2026-08-27 20:55:44,450,352,ML,СТАРТ,8950.0,0.165,False,False,False
177,8950.0,Аналитика старт,2026-08-28 10:47:56,451,353,Аналитика,СТАРТ,8950.0,0.0,False,False,False
219,9950.0,Мат анализ,2026-08-28 13:23:53,452,354,Математика,Другое,9950.0,0.0,False,False,False
322,7475.0,ML про,2026-08-28 14:03:47,453,355,ML,ПРО,8950.0,0.165,False,False,False
322,7475.0,Алгоритмы старт,2026-08-28 14:03:47,454,355,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
289,8950.0,AI агенты,2026-08-28 16:24:51,455,356,AI агенты,ПРО,8950.0,0.0,False,False,False
29,8450.0,Backend старт,2026-08-28 18:20:56,456,357,Backend,СТАРТ,8950.0,0.056,False,False,False
314,8950.0,Аналитика старт,2026-08-28 18:44:36,457,358,Аналитика,СТАРТ,8950.0,0.0,False,False,False
236,7475.0,ML про,2026-08-29 05:27:29,458,359,ML,ПРО,8950.0,0.165,False,False,False
340,5975.0,АВ тестам,2026-08-29 09:29:52,459,360,Аналитика,Другое,8950.0,0.332,False,False,False
340,5975.0,Аналитика старт,2026-08-29 09:29:52,460,360,Аналитика,СТАРТ,8950.0,0.332,False,False,False
393,9450.0,Мат анализ,2026-08-29 09:45:18,461,361,Математика,Другое,9950.0,0.05,False,False,False
144,4475.0,Аналитика про,2026-08-29 11:51:08,462,362,Аналитика,ПРО,8950.0,0.5,False,False,True
144,4475.0,Аналитика старт,2026-08-29 11:51:08,463,362,Аналитика,СТАРТ,8950.0,0.5,False,False,False
242,8950.0,ML про,2026-08-29 13:44:52,464,363,ML,ПРО,8950.0,0.0,False,False,False
27,8950.0,ML про,2026-08-29 14:47:39,465,364,ML,ПРО,8950.0,0.0,False,False,False
99,8450.0,AI агенты,2026-08-29 19:35:36,466,365,AI агенты,ПРО,8950.0,0.056,False,False,False
483,8450.0,AI агенты,2026-08-29 19:38:52,467,366,AI агенты,ПРО,8950.0,0.056,False,False,False
432,8950.0,Backend про,2026-08-29 19:39:58,468,367,Backend,ПРО,8950.0,0.0,False,False,False
585,6975.0,AI агенты,2026-08-29 19:40:39,469,368,AI агенты,ПРО,8950.0,0.221,False,False,False
585,6975.0,ML про,2026-08-29 19:40:39,470,368,ML,ПРО,8950.0,0.221,False,False,False
285,6975.0,AI агенты,2026-08-30 08:22:49,471,369,AI агенты,ПРО,8950.0,0.221,False,False,False
285,6975.0,ML про,2026-08-30 08:22:49,472,369,ML,ПРО,8950.0,0.221,False,False,False
535,7475.0,Backend старт,2026-08-30 08:24:30,473,370,Backend,СТАРТ,8950.0,0.165,False,False,False
535,7475.0,Алгоритмы старт,2026-08-30 08:24:30,474,370,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
573,8950.0,AI агенты,2026-08-30 09:39:42,475,371,AI агенты,ПРО,8950.0,0.0,False,False,False
531,8950.0,Backend старт,2026-08-30 10:04:17,476,372,Backend,СТАРТ,8950.0,0.0,False,False,False
432,8545.0,AI агенты,2026-08-30 10:31:12,477,373,AI агенты,ПРО,8950.0,0.045,False,False,False
411,8545.0,AI агенты,2026-08-30 11:21:33,478,374,AI агенты,ПРО,8950.0,0.045,False,False,False
284,6975.0,ML про,2026-08-30 11:56:49,479,375,ML,ПРО,8950.0,0.221,False,False,False
534,8450.0,AI агенты,2026-08-30 12:55:04,480,376,AI агенты,ПРО,8950.0,0.056,False,False,False
145,8950.0,Аналитика про,2026-08-30 13:06:05,481,377,Аналитика,ПРО,8950.0,0.0,False,False,False
81,8450.0,AI агенты,2026-08-30 13:44:26,482,378,AI агенты,ПРО,8950.0,0.056,False,False,False
76,6975.0,Алгоритмы про,2026-08-30 14:48:44,483,379,Алгоритмы,ПРО,8950.0,0.221,False,False,False
76,6975.0,Аналитика про,2026-08-30 14:48:44,484,379,Аналитика,ПРО,8950.0,0.221,False,False,False
