touch_id,user_hash,placement_id,touch_type,ts,raw_payload,match_quality,converted,data_origin
377,d113a8042bf1c1f8,p_own_1833,promo_code_used,2026-08-07 17:27:16.000000000,start=p_own_1833,deterministic,1,synthetic
378,b290cb4b78ec9967,p_ext_it_jobs_0807,manager_chat_open,2026-08-07 17:36:06.117619682,start=p_ext_it_jobs_0807,deterministic,0,synthetic
379,4e991ea53c73964e,p_ext_it_jobs_0807,bot_start,2026-08-07 18:01:32.341957603,start=p_ext_it_jobs_0807,deterministic,0,synthetic
380,cabb5a08c4303d1d,p_own_1833,manager_chat_open,2026-08-07 18:06:59.286744408,start=p_own_1833,deterministic,1,synthetic
381,35573d53f2d30094,p_own_1824,manager_chat_open,2026-08-07 18:21:13.318619119,start=p_own_1824,deterministic,1,synthetic
382,5995124c1fd87bc0,p_ext_it_jobs_0807,promo_code_used,2026-08-07 19:42:20.153145185,start=p_ext_it_jobs_0807,deterministic,0,synthetic
383,dd0303794f1c3801,p_own_1833,bot_start,2026-08-07 19:54:07.186222555,start=p_own_1833,deterministic,1,synthetic
384,5c61158b883256de,p_own_1833,manager_chat_open,2026-08-07 20:18:02.491688696,start=p_own_1833,deterministic,1,synthetic
385,4c48184d019a28b7,p_own_1833,bot_start,2026-08-07 21:01:02.897529544,start=p_own_1833,deterministic,0,synthetic
386,d56d387c4c7d3a05,p_own_1827,promo_code_used,2026-08-07 21:39:50.340890564,start=p_own_1827,deterministic,1,synthetic
387,70f6f30109eab7cd,p_own_1833,manager_chat_open,2026-08-07 22:13:31.936450938,start=p_own_1833,deterministic,0,synthetic
388,504f88a1369b1055,p_ext_it_jobs_0807,bot_start,2026-08-08 00:35:04.172024872,start=p_ext_it_jobs_0807,deterministic,0,synthetic
389,adb822c4fe7bbca7,p_own_1833,bot_start,2026-08-08 00:36:41.510979625,start=p_own_1833,deterministic,0,synthetic
390,a4c6b8e6310ab044,p_ext_it_jobs_0807,bot_start,2026-08-08 01:10:13.742117362,start=p_ext_it_jobs_0807,deterministic,0,synthetic
391,1cc5e8eb5e508965,p_ext_it_jobs_0807,bot_start,2026-08-08 01:45:19.929619342,start=p_ext_it_jobs_0807,deterministic,0,synthetic
392,9dd8c317377246bf,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 01:47:03.324028890,start=p_ext_it_jobs_0807,deterministic,0,synthetic
393,7d29a2680b72878e,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 02:13:17.253780372,start=p_ext_it_jobs_0807,deterministic,1,synthetic
394,272dc532da2d7395,p_own_1833,bot_start,2026-08-08 02:16:23.497947737,start=p_own_1833,deterministic,0,synthetic
395,d327b833cd491151,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 02:32:24.860212430,start=p_ext_it_jobs_0807,deterministic,1,synthetic
396,5d8c6fbffa15446d,p_own_1827,bot_start,2026-08-08 03:13:04.339846308,start=p_own_1827,deterministic,0,synthetic
397,dbb49d81cd465b88,p_ext_it_jobs_0807,bot_start,2026-08-08 03:20:38.026220336,start=p_ext_it_jobs_0807,deterministic,0,synthetic
398,4dcf2f67f22a9dfd,p_own_1833,bot_start,2026-08-08 03:32:26.191544553,start=p_own_1833,deterministic,1,synthetic
399,a1fbf3413a745618,p_ext_it_jobs_0807,bot_start,2026-08-08 03:45:56.616004184,start=p_ext_it_jobs_0807,deterministic,0,synthetic
400,a47cbac7a442380b,p_own_1824,promo_code_used,2026-08-08 04:22:14.511184789,start=p_own_1824,deterministic,1,synthetic
401,cb371437ef30dbab,p_own_1833,bot_start,2026-08-08 04:28:01.595256922,start=p_own_1833,deterministic,0,synthetic
402,c5fed532f730deba,p_own_1833,bot_start,2026-08-08 04:45:22.661183323,start=p_own_1833,deterministic,0,synthetic
403,f7f76f9e3246b0ef,p_own_1824,bot_start,2026-08-08 04:45:46.841295716,start=p_own_1824,deterministic,1,synthetic
404,ded94c9248de6097,p_own_1823,bot_start,2026-08-08 05:52:48.384772411,start=p_own_1823,deterministic,1,synthetic
405,9a1b838b0a96d369,p_own_1827,manager_chat_open,2026-08-08 06:00:40.763689520,start=p_own_1827,deterministic,1,synthetic
406,283a2031c0c2b520,p_ext_it_jobs_0807,bot_start,2026-08-08 06:09:21.486768393,start=p_ext_it_jobs_0807,deterministic,0,synthetic
407,1c82906697dced4f,p_own_1833,bot_start,2026-08-08 06:39:40.177739149,start=p_own_1833,deterministic,0,synthetic
408,d80a2ac37149e676,p_ext_it_jobs_0807,promo_code_used,2026-08-08 07:15:26.425068633,start=p_ext_it_jobs_0807,deterministic,0,synthetic
409,296cde7997c073f2,p_ext_it_jobs_0807,bot_start,2026-08-08 07:31:22.564879773,start=p_ext_it_jobs_0807,deterministic,1,synthetic
410,484ebfa75207ed26,p_own_1827,bot_start,2026-08-08 07:44:25.943063854,start=p_own_1827,deterministic,1,synthetic
411,1589f2eb063af816,p_own_1833,manager_chat_open,2026-08-08 08:11:05.895589175,start=p_own_1833,deterministic,0,synthetic
412,a156b2c3844f7863,p_ext_it_jobs_0807,bot_start,2026-08-08 08:29:43.319327884,start=p_ext_it_jobs_0807,deterministic,0,synthetic
413,21443320be2c7880,p_own_1827,bot_start,2026-08-08 09:01:19.463910109,start=p_own_1827,deterministic,1,synthetic
414,323f6fc0950bf5db,p_own_1833,bot_start,2026-08-08 09:09:56.480255788,start=p_own_1833,deterministic,0,synthetic
415,2b7218a97a62c491,p_own_1833,manager_chat_open,2026-08-08 09:10:33.725984031,start=p_own_1833,deterministic,1,synthetic
416,a3b1dfa41657a7d0,p_own_1827,bot_start,2026-08-08 09:52:42.761241709,start=p_own_1827,deterministic,1,synthetic
417,72fc82e9d6622376,p_own_1833,bot_start,2026-08-08 09:55:48.539653686,start=p_own_1833,deterministic,0,synthetic
418,b18252a959d6ed59,p_own_1833,bot_start,2026-08-08 10:10:54.331572878,start=p_own_1833,deterministic,1,synthetic
419,8713bc1bd3a8c63a,p_ext_it_jobs_0807,bot_start,2026-08-08 10:15:18.108425212,start=p_ext_it_jobs_0807,deterministic,0,synthetic
420,69a2eebf075df2df,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
421,484ebfa75207ed26,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
422,10e2627dbe18dd23,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
423,aaec5ad6fba15505,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
424,69ab0b51f9e99f28,p_ext_ds_memes_0808,promo_code_used,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
425,e5b6a84f90cdc5d0,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
426,4878349a1789d706,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
427,87458a6a0792f8bd,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
428,04c5053f8a8ee30f,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
429,26c61f17724a1eaf,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
430,4dcf2f67f22a9dfd,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
431,63a1ad1f5b6c4d29,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
432,903fba89adb25192,p_ext_ds_memes_0808,promo_code_used,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
433,a0d0ba4dc365d060,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
434,969f9ead6b015665,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
435,2a2243f2149e2a91,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
436,b5291432b5f8c10c,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
437,bb76f15083fbb2b5,p_ext_ds_memes_0808,promo_code_used,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
438,7909fe3864a378df,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
439,3adebbfad6108c6f,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
440,a3b1dfa41657a7d0,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
441,96d8ebbea13fc29a,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
442,479d77acc400408f,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
443,5d8a1fbb13baf3be,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
444,7af86eff6d27a46e,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
445,7101dac66fd7d66b,p_ext_ds_memes_0808,promo_code_used,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
446,e4c446f2543ce116,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
447,ed41dbe12b8d10d4,p_ext_ds_memes_0808,bot_start,2026-08-08 11:05:00.000000000,start=p_ext_ds_memes_0808,deterministic,1,synthetic
448,289d82231a61aab4,p_ext_ds_memes_0808,bot_start,2026-08-08 11:12:02.124568110,start=p_ext_ds_memes_0808,deterministic,0,synthetic
449,e0f65ef303368d6a,p_own_1833,manager_chat_open,2026-08-08 11:15:31.837287038,start=p_own_1833,deterministic,0,synthetic
450,522a26b543d1a405,p_own_1833,bot_start,2026-08-08 11:24:53.547855348,start=p_own_1833,deterministic,1,synthetic
451,7101dac66fd7d66b,p_own_1815,promo_code_used,2026-08-08 11:31:52.970831676,start=p_own_1815,deterministic,1,synthetic
452,44e6316b185c2a09,p_own_1833,manager_chat_open,2026-08-08 11:40:55.971718172,start=p_own_1833,deterministic,0,synthetic
453,da89a812dd98b246,p_ext_ds_memes_0808,bot_start,2026-08-08 11:42:24.831405468,start=p_ext_ds_memes_0808,deterministic,0,synthetic
454,ff190ce821f883ac,p_own_1833,manager_chat_open,2026-08-08 12:01:41.107381606,start=p_own_1833,deterministic,1,synthetic
455,8abf8ed33c20c767,p_ext_ds_memes_0808,bot_start,2026-08-08 12:09:43.106156926,start=p_ext_ds_memes_0808,deterministic,0,synthetic
456,7de5cbe1700f5daa,p_own_1833,bot_start,2026-08-08 12:17:04.496450833,start=p_own_1833,deterministic,0,synthetic
457,8b7320bec398e0f9,p_ext_ds_memes_0808,bot_start,2026-08-08 12:21:10.155310528,start=p_ext_ds_memes_0808,deterministic,0,synthetic
458,75122d5f18bff26f,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 12:39:46.869565354,start=p_ext_ds_memes_0808,deterministic,1,synthetic
459,ee02a75b70a1f74d,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 12:43:53.985058020,start=p_ext_it_jobs_0807,deterministic,1,synthetic
460,1b87c1f3999634fa,p_ext_ds_memes_0808,bot_start,2026-08-08 12:44:33.502583412,start=p_ext_ds_memes_0808,deterministic,0,synthetic
461,a604dff8b5c716be,p_ext_ds_memes_0808,bot_start,2026-08-08 12:47:25.297215477,start=p_ext_ds_memes_0808,deterministic,0,synthetic
462,57dcfdb0f76b9336,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 12:52:31.796105517,start=p_ext_ds_memes_0808,deterministic,1,synthetic
463,101e19f1a343f794,p_ext_ds_memes_0808,bot_start,2026-08-08 13:06:58.825545014,start=p_ext_ds_memes_0808,deterministic,0,synthetic
464,bb3959bf19cbc023,p_ext_ds_memes_0808,bot_start,2026-08-08 14:19:48.228332078,start=p_ext_ds_memes_0808,deterministic,0,synthetic
465,f0667d51ddcf1661,p_ext_it_jobs_0807,bot_start,2026-08-08 15:03:08.526741762,start=p_ext_it_jobs_0807,deterministic,0,synthetic
466,4f2db41842b1a69b,p_own_1833,bot_start,2026-08-08 15:38:49.458136371,start=p_own_1833,deterministic,1,synthetic
467,ad12bed6f61a7201,p_own_1824,promo_code_used,2026-08-08 16:02:14.264186350,start=p_own_1824,deterministic,1,synthetic
468,23e6189c146907bf,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 16:19:13.035345678,start=p_ext_ds_memes_0808,deterministic,0,synthetic
469,496124105a28271b,p_ext_ds_memes_0808,promo_code_used,2026-08-08 16:19:51.591949756,start=p_ext_ds_memes_0808,deterministic,0,synthetic
470,835566ae3f602579,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 16:51:01.987487584,start=p_ext_ds_memes_0808,deterministic,0,synthetic
471,d113a8042bf1c1f8,p_ext_ds_memes_0808,promo_code_used,2026-08-08 17:13:41.383993492,start=p_ext_ds_memes_0808,deterministic,1,synthetic
472,7bab7f7479684aec,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 17:14:40.855256534,start=p_ext_it_jobs_0807,deterministic,0,synthetic
473,89255700ee7c2634,p_ext_it_jobs_0807,bot_start,2026-08-08 17:52:46.079398117,start=p_ext_it_jobs_0807,deterministic,0,synthetic
474,a618c6eee6fdc206,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 18:19:30.010555359,start=p_ext_ds_memes_0808,deterministic,0,synthetic
475,35a1f1c4e9c2fe5d,p_ext_it_jobs_0807,bot_start,2026-08-08 18:19:45.092124504,start=p_ext_it_jobs_0807,deterministic,1,synthetic
476,7dcc4bc375427cbc,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 18:39:43.298003850,start=p_ext_ds_memes_0808,deterministic,0,synthetic
477,52281eef3465e3e3,p_ext_ds_memes_0808,bot_start,2026-08-08 18:50:53.604059296,start=p_ext_ds_memes_0808,deterministic,0,synthetic
478,75e3b0a39781404b,p_ext_ds_memes_0808,promo_code_used,2026-08-08 19:46:42.423614910,start=p_ext_ds_memes_0808,deterministic,0,synthetic
479,ea96109b5ffa5a69,p_ext_ds_memes_0808,promo_code_used,2026-08-08 19:51:37.851941191,start=p_ext_ds_memes_0808,deterministic,1,synthetic
480,3101df025bac0565,p_ext_ds_memes_0808,promo_code_used,2026-08-08 20:05:56.133490259,start=p_ext_ds_memes_0808,deterministic,0,synthetic
481,554516429c4c2eb8,p_own_1811,bot_start,2026-08-08 20:21:07.707251921,start=p_own_1811,deterministic,1,synthetic
482,ef35c3808e52a44a,p_ext_ds_memes_0808,manager_chat_open,2026-08-08 20:43:41.674799523,start=p_ext_ds_memes_0808,deterministic,0,synthetic
483,8d0e817eea13f4a3,p_own_1824,manager_chat_open,2026-08-08 20:48:54.413618382,start=p_own_1824,deterministic,1,synthetic
484,dd2098160bdd8aca,p_ext_ds_memes_0808,bot_start,2026-08-08 21:03:47.569493613,start=p_ext_ds_memes_0808,deterministic,1,synthetic
485,a4cdb8c2c70e922d,p_ext_ds_memes_0808,bot_start,2026-08-08 21:26:27.440462120,start=p_ext_ds_memes_0808,deterministic,0,synthetic
486,4ae0eda00f1af460,p_ext_it_jobs_0807,bot_start,2026-08-08 21:39:10.917243104,start=p_ext_it_jobs_0807,deterministic,0,synthetic
487,419cfdac1e1c600c,p_ext_ds_memes_0808,bot_start,2026-08-08 21:49:39.912332692,start=p_ext_ds_memes_0808,deterministic,0,synthetic
488,0f743289c42c486a,p_ext_ds_memes_0808,promo_code_used,2026-08-08 22:06:03.378964731,start=p_ext_ds_memes_0808,deterministic,1,synthetic
489,26e8803b3501753f,p_ext_ds_memes_0808,bot_start,2026-08-08 22:22:12.631816492,start=p_ext_ds_memes_0808,deterministic,0,synthetic
490,3578a74554901b1a,p_ext_it_jobs_0807,manager_chat_open,2026-08-08 22:50:08.176407587,start=p_ext_it_jobs_0807,deterministic,0,synthetic
491,fd9b3b663f352b27,p_own_1833,bot_start,2026-08-08 23:30:05.938283112,start=p_own_1833,deterministic,1,synthetic
492,31c8bf22499c8cf6,p_own_1833,promo_code_used,2026-08-08 23:37:42.979149425,start=p_own_1833,deterministic,0,synthetic
493,adacd9c4f0e3e47a,p_own_1823,promo_code_used,2026-08-08 23:39:11.164001005,start=p_own_1823,deterministic,1,synthetic
494,82920da4cd046033,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 00:41:46.738370162,start=p_ext_ds_memes_0808,deterministic,0,synthetic
495,b76ba25c391b2ff3,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 00:58:14.294249767,start=p_ext_ds_memes_0808,deterministic,0,synthetic
496,1f1fe6acfb5f37a7,p_ext_ds_memes_0808,bot_start,2026-08-09 01:05:50.567594540,start=p_ext_ds_memes_0808,deterministic,0,synthetic
497,43c1004e69792581,p_ext_it_jobs_0807,promo_code_used,2026-08-09 01:27:00.861628913,start=p_ext_it_jobs_0807,deterministic,0,synthetic
498,0fd2da79ec240cfa,p_own_1833,manager_chat_open,2026-08-09 01:37:02.585884877,start=p_own_1833,deterministic,1,synthetic
499,1cf466bfa7da27fc,p_ext_ds_memes_0808,bot_start,2026-08-09 01:38:21.947474457,start=p_ext_ds_memes_0808,deterministic,0,synthetic
500,a956ba0c900c3797,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 01:52:01.387573772,start=p_ext_it_jobs_0807,deterministic,0,synthetic
501,9353c64825ae9909,p_ext_ds_memes_0808,bot_start,2026-08-09 01:56:10.632547146,start=p_ext_ds_memes_0808,deterministic,0,synthetic
502,bb76f15083fbb2b5,p_ext_it_jobs_0807,bot_start,2026-08-09 01:59:39.829727635,start=p_ext_it_jobs_0807,deterministic,1,synthetic
503,1e9bd75d2fee68a9,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 02:30:12.556395358,start=p_ext_ds_memes_0808,deterministic,0,synthetic
504,0149e125f16e60a9,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 03:45:33.978068082,start=p_ext_it_jobs_0807,deterministic,0,synthetic
505,6d9c67839ff50142,p_own_1823,bot_start,2026-08-09 04:31:34.701933621,start=p_own_1823,deterministic,1,synthetic
506,472d6f108a13e600,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 04:56:31.164229580,start=p_ext_ds_memes_0808,deterministic,0,synthetic
507,d4246332169e3479,p_own_1827,bot_start,2026-08-09 05:02:04.195199806,start=p_own_1827,deterministic,1,synthetic
508,cdeb2f523c7d133c,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 05:09:45.182299311,start=p_ext_ds_memes_0808,deterministic,0,synthetic
509,46c73e7e72f6d4a0,p_own_1833,bot_start,2026-08-09 05:16:58.999057802,start=p_own_1833,deterministic,0,synthetic
510,03c4f23b49331799,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 06:07:02.739434428,start=p_ext_ds_memes_0808,deterministic,0,synthetic
511,63a1ad1f5b6c4d29,p_own_1833,promo_code_used,2026-08-09 06:07:44.706781870,start=p_own_1833,deterministic,1,synthetic
512,965e63a30ebfcb98,p_own_1833,bot_start,2026-08-09 06:23:40.870188175,start=p_own_1833,deterministic,0,synthetic
513,e4c446f2543ce116,p_ext_it_jobs_0807,bot_start,2026-08-09 06:49:46.009386597,start=p_ext_it_jobs_0807,deterministic,1,synthetic
514,ff374ed4f5be5cf8,p_ext_ds_memes_0808,bot_start,2026-08-09 07:16:58.794013012,start=p_ext_ds_memes_0808,deterministic,0,synthetic
515,9a1b838b0a96d369,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 07:26:41.278045437,start=p_ext_ds_memes_0808,deterministic,1,synthetic
516,aaec5ad6fba15505,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 07:33:14.240706365,start=p_ext_it_jobs_0807,deterministic,1,synthetic
517,66220ed4f35a98c6,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 08:19:44.635970750,start=p_ext_it_jobs_0807,deterministic,0,synthetic
518,3a6fb4479cf6573e,p_own_1833,bot_start,2026-08-09 08:34:24.562159840,start=p_own_1833,deterministic,0,synthetic
519,10e2627dbe18dd23,p_own_1833,bot_start,2026-08-09 08:42:27.511299969,start=p_own_1833,deterministic,1,synthetic
520,5139164b7fc0fb0f,p_ext_ds_memes_0808,promo_code_used,2026-08-09 08:50:28.380939421,start=p_ext_ds_memes_0808,deterministic,0,synthetic
521,657c0115f21c65a2,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 09:31:04.877842398,start=p_ext_ds_memes_0808,deterministic,0,synthetic
522,ca96c46914a4135a,p_own_1833,promo_code_used,2026-08-09 10:23:28.794964040,start=p_own_1833,deterministic,0,synthetic
523,e98e8e58b4307fbc,p_ext_ds_memes_0808,bot_start,2026-08-09 10:39:48.697953940,start=p_ext_ds_memes_0808,deterministic,1,synthetic
524,30f23f02600e6ef6,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 10:50:20.414877786,start=p_ext_ds_memes_0808,deterministic,0,synthetic
525,32a8d39bc5e05148,p_own_1827,bot_start,2026-08-09 12:12:54.690262705,start=p_own_1827,deterministic,1,synthetic
526,6b7700b69c85c7b4,p_own_1824,manager_chat_open,2026-08-09 12:26:16.028819650,start=p_own_1824,deterministic,1,synthetic
527,ff190ce821f883ac,p_ext_it_jobs_0807,bot_start,2026-08-09 12:27:59.443955736,start=p_ext_it_jobs_0807,deterministic,1,synthetic
528,2d45758cc66dc79f,p_own_1827,manager_chat_open,2026-08-09 13:06:53.411107909,start=p_own_1827,deterministic,1,synthetic
529,3adebbfad6108c6f,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 13:06:56.122251209,start=p_ext_it_jobs_0807,deterministic,1,synthetic
530,0f743289c42c486a,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
531,0fd2da79ec240cfa,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
532,dd2098160bdd8aca,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
533,4754f1d2078c2c2c,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
534,39ff2a22f707cd09,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
535,f8a3e08da77a7710,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
536,21be63817a824dd2,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
537,a0d0ba4dc365d060,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
538,ed41dbe12b8d10d4,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
539,e753390e145f1b87,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
540,116f80402dd251d8,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
541,82231d46bf875da2,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
542,2373ac3c8952d4a2,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
543,1230a12f111292eb,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
544,57dcfdb0f76b9336,p_own_1836,promo_code_used,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
545,8c64e192926b10a2,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
546,7d29a2680b72878e,p_own_1836,manager_chat_open,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
547,cc4227dd347f6a32,p_own_1836,bot_start,2026-08-09 13:37:11.000000000,start=p_own_1836,deterministic,1,synthetic
548,01206b8611e40c57,p_own_1836,manager_chat_open,2026-08-09 13:52:54.790231425,start=p_own_1836,deterministic,0,synthetic
549,bec26224e07f38a5,p_own_1836,bot_start,2026-08-09 13:54:23.808662041,start=p_own_1836,deterministic,0,synthetic
550,e456b1d51e27161e,p_own_1836,bot_start,2026-08-09 14:01:59.086432591,start=p_own_1836,deterministic,0,synthetic
551,b6e43e7efae80db7,p_ext_ds_memes_0808,promo_code_used,2026-08-09 14:03:51.337130290,start=p_ext_ds_memes_0808,deterministic,0,synthetic
552,f3f0133c8c99cc85,p_ext_ds_memes_0808,bot_start,2026-08-09 14:10:40.777291172,start=p_ext_ds_memes_0808,deterministic,0,synthetic
553,cc4227dd347f6a32,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 14:29:38.593257670,start=p_ext_it_jobs_0807,deterministic,1,synthetic
554,feeb88556e953613,p_ext_ds_memes_0808,bot_start,2026-08-09 14:33:43.796623610,start=p_ext_ds_memes_0808,deterministic,0,synthetic
555,26c61f17724a1eaf,p_own_1836,bot_start,2026-08-09 15:22:25.858578684,start=p_own_1836,deterministic,1,synthetic
556,c1edb90383e31b73,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 15:29:55.985884854,start=p_ext_ds_memes_0808,deterministic,0,synthetic
557,526deab70ca73adb,p_ext_it_jobs_0807,manager_chat_open,2026-08-09 15:40:55.059770233,start=p_ext_it_jobs_0807,deterministic,0,synthetic
558,58ce7b0641dd782f,p_own_1836,bot_start,2026-08-09 15:52:29.675029272,start=p_own_1836,deterministic,0,synthetic
559,5947652b77d4b72c,p_own_1833,bot_start,2026-08-09 15:58:37.250316354,start=p_own_1833,deterministic,0,synthetic
560,8b816e67ef5ac353,p_own_1836,manager_chat_open,2026-08-09 16:27:34.988927286,start=p_own_1836,deterministic,1,synthetic
561,97480da2521fb035,p_own_1836,bot_start,2026-08-09 16:34:38.375034503,start=p_own_1836,deterministic,0,synthetic
562,e9fd2f3a979dc650,p_own_1836,manager_chat_open,2026-08-09 16:40:24.101209227,start=p_own_1836,deterministic,0,synthetic
563,116f80402dd251d8,p_ext_ds_memes_0808,bot_start,2026-08-09 16:49:32.251281314,start=p_ext_ds_memes_0808,deterministic,1,synthetic
564,42d00141011d0c69,p_own_1836,bot_start,2026-08-09 17:31:08.405074868,start=p_own_1836,deterministic,0,synthetic
565,4e10d8df4b470acb,p_ext_ds_memes_0808,manager_chat_open,2026-08-09 18:06:45.358110193,start=p_ext_ds_memes_0808,deterministic,0,synthetic
566,8c145540b075e051,p_own_1833,bot_start,2026-08-09 18:21:23.189116502,start=p_own_1833,deterministic,0,synthetic
567,1b662384c10ab275,p_own_1837,bot_start,2026-08-09 18:40:40.000000000,start=p_own_1837,deterministic,1,synthetic
